Tube number,Number in tube,Label_color,Species,Type,Genotype,Sample.id,Preservation,Transport,Storage,Inital Location,Final Location,Freezer/Fridge,Date Added to Freezer/Fridge,Metadata Link Drive,Metadata Link GitHub,Notes
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_7,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_8,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_9,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_10,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_11,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_12,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_13,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_14,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_15,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_16,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_17,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_18,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_19,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_20,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_21,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_22,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_23,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_24,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_25,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_26,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_27,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_30,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_31,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,2,DL_2_36,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_1,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_3,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_4,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_5,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_6,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_7,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_8,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_9,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_10,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_11,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_12,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_13,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_14,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_15,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_16,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_17,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_18,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_19,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_20,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_21,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_22,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_23,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_24,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_25,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_26,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_27,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_28,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_30,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_32,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,3,DL_3_36,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_1,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_2,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_3,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_4,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_5,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_6,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_7,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_8,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_9,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_10,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_11,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_12,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_13,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_14,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_15,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_16,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
NA,NA,White,Diploria labyrinthiformis,Adult,4,DL_4_17,Snap Frozen,Dry Shipper,-80,BIOS,URI,,,https://drive.google.com/file/d/1RKDyvOS01jZgtltkq1_dY4_zbAInrTm9/view?usp=drive_link,https://github.com/flofields/Coral_Priming_Experiments_Summer_2024/blob/996218d643b287c940d7a263f98f389bfe8e8497/data/Coral_Fragment_Metadata.csv,
